X,Tmax,Tmin,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
12/9/14,13.14285714,5.357142857,6.914422621,6.618275428,6.356657645,6.122351582,5.91019,5.716346179,5.537906914,5.372603061,6.945200334,8.623827815,10.13401753,11.39790062,12.35030839,12.9421325,13.14285714,11.9047619,10.66666667,9.428571429,8.904761905,8.380952381,7.857142857,7.69980871,7.542474562,7.385140415
12/10/14,13.42857143,5.714285714,7.227806268,6.94018487,6.68607775,6.458483361,6.252388183,6.064078734,5.890727633,5.730132337,7.279735364,8.944789332,10.44301247,11.69703299,12.64209032,13.22937947,13.42857143,12.47619048,11.52380952,10.57142857,9.80952381,9.047619048,8.285714286,7.82986855,7.374022815,6.91817708
12/11/14,14.42857143,4.571428571,6.462331344,6.103229279,5.785946335,5.501750524,5.244388057,5.009226095,4.792736839,4.592171831,6.562229475,8.691955032,10.60858171,12.21298843,13.42220103,14.17368335,14.42857143,12.85714286,11.28571429,9.714285714,9.095238095,8.476190476,7.857142857,7.386189809,6.91523676,6.444283712
12/12/14,16.71428571,3.714285714,5.973330663,5.544571368,5.165716634,4.82635116,4.519014306,4.238178428,3.979633879,3.74010067,6.328349706,9.139725062,11.67014745,13.78858053,15.38532257,16.37768729,16.71428571,14.9047619,13.0952381,11.28571429,10.52380952,9.761904762,9,8.61367786,8.22735572,7.841033579
12/13/14,17.28571429,5.142857143,7.454711439,7.016167187,6.628641864,6.281492186,5.967093029,5.679794172,5.415292178,5.170233689,7.574821115,10.20304164,12.56891123,14.54976872,16.04291433,16.97093427,17.28571429,15.95238095,14.61904762,13.28571429,12.33333333,11.38095238,10.42857143,10.20928043,9.989989426,9.770698424
12/14/14,14.14285714,7.714285714,9.551407423,9.203086423,8.895270593,8.619513239,8.369762086,8.1415319,7.931406224,7.736722661,8.99716471,10.38962576,11.64323243,12.69292056,13.48420968,13.97603064,14.14285714,13.33333333,12.52380952,11.71428571,11.14285714,10.57142857,10,9.470238952,8.940477904,8.410716856
12/15/14,16.28571429,6.142857143,7.880955808,7.551551296,7.260437636,6.99963262,6.763416093,6.547548524,6.348800354,6.164654656,8.160489291,10.35894893,12.33837977,13.99594907,15.24554499,16.02225018,16.28571429,14.66666667,13.04761905,11.42857143,10.80952381,10.19047619,9.571428571,9.291005912,9.010583254,8.730160595
12/16/14,13.85714286,6.428571429,8.449737936,8.066829129,7.728415962,7.425225511,7.150611965,6.899649323,6.668584821,6.454493607,7.902160695,9.513232089,10.96392173,12.17880345,13.09471151,13.66402481,13.85714286,13.14285714,12.42857143,11.71428571,11.0952381,10.47619048,9.857142857,9.568553609,9.279964361,8.991375113
12/17/14,15.57142857,7.428571429,8.702785865,8.46146282,8.24817471,8.057080497,7.883993596,7.725810602,7.580167116,7.445220266,9.040031428,10.8068789,12.39795482,13.73047634,14.73511307,15.35959429,15.57142857,14.38095238,13.19047619,12,11.04761905,10.0952381,9.142857143,8.923800589,8.704744035,8.485687481
12/18/14,14.71428571,6.285714286,8.266630927,7.891562547,7.560056582,7.26303873,6.99400447,6.748131889,6.521747126,6.31198656,7.950479585,9.780054743,11.42771778,12.80769288,13.84813982,14.49489391,14.71428571,13.95238095,13.19047619,12.42857143,12,11.57142857,11.14285714,10.65447298,10.16608881,9.677704644
12/19/14,17.85714286,7.857142857,9.189320477,8.937135386,8.714235201,8.51452068,8.333619593,8.168290585,8.01606394,7.87501456,9.829303702,12.00066176,13.95621674,15.59411928,16.82906402,17.59673247,17.85714286,16.38095238,14.9047619,13.42857143,12.52380952,11.61904762,10.71428571,10.38472391,10.0551621,9.725600292
12/20/14,18.85714286,7.142857143,9.396038485,8.969565474,8.592610245,8.254860767,7.948924589,7.669321127,7.4118744,7.173329232,9.450614362,11.99476849,14.28614554,16.20536831,17.65244826,18.55199477,18.85714286,17.38095238,15.9047619,14.42857143,13.61904762,12.80952381,12,11.41744206,10.83488411,10.25232617
12/21/14,16,7.285714286,9.669768229,9.218562332,8.819742028,8.462398802,8.138712406,7.842884987,7.570498749,7.318109974,9.00136153,10.89421273,12.59903165,14.0269833,15.1036597,15.77295723,16,14.71428571,13.42857143,12.14285714,11.42857143,10.71428571,10,9.48132811,8.962656219,8.443984329
12/22/14,16.92857143,5.714285714,7.925312439,7.506864779,7.136998294,6.805596896,6.505408369,6.231055959,5.978442714,5.744375005,7.921682361,10.35766524,12.55167589,14.3893817,15.77501757,16.6363763,16.92857143,15.26190476,13.5952381,11.92857143,11.21428571,10.5,9.785714286,9.307744889,8.829775493,8.351806097
12/23/14,17.85714286,5.5,7.873836701,7.424562331,7.027449526,6.67163638,6.349336069,6.054775526,5.783555846,5.532248039,7.932933803,10.61703855,13.03450661,15.05936949,16.58611641,17.53519223,17.85714286,15.80952381,13.76190476,11.71428571,11,10.28571429,9.571428571,9.152494231,8.733559891,8.31462555
12/24/14,17.42857143,5.285714286,7.89569121,7.401680569,6.965029999,6.573794229,6.219409996,5.895528724,5.597313062,5.320992307,7.67807804,10.31527105,12.69043756,14.67983774,16.17982913,17.11226619,17.42857143,15.42857143,13.42857143,11.42857143,10.61904762,9.80952381,9,8.540445256,8.080890511,7.621335767
12/25/14,14.85714286,4.428571429,7.161781022,6.644368948,6.187041951,5.77728581,5.406129774,5.066923387,4.754599424,4.465208084,6.485480655,8.749845478,10.78915663,12.49720597,13.78503762,14.58558078,14.85714286,13.47619048,12.0952381,10.71428571,10,9.285714286,8.571428571,8.285704381,7.99998019,7.714255999
12/26/14,13.85714286,5.571428571,7.428531808,7.076899504,6.766108331,6.487650715,6.235428402,6.004920672,5.79268316,5.596031135,7.20821815,9.006729074,10.62640913,11.9829429,13.00571354,13.64147883,13.85714286,12.76190476,11.66666667,10.57142857,9.857142857,9.142857143,8.428571429,7.957542244,7.486513059,7.015483875
12/27/14,14.42857143,4.571428571,6.54445469,6.170774823,5.840506959,5.544606097,5.276589241,5.031650748,4.806129345,4.597171356,6.522501061,8.661235403,10.58719069,12.20016587,13.41624321,14.17215424,14.42857143,13.38095238,12.33333333,11.28571429,10.38095238,9.476190476,8.571428571,8.476543989,8.381659406,8.286774823
12/28/14,15,6.714285714,8.19189024,7.911950732,7.664542236,7.442885106,7.242120482,7.058646905,6.889720702,6.733203503,8.358265258,10.15514778,11.77314,13.12812255,14.14964994,14.784613,15,13.80952381,12.61904762,11.42857143,10.47619048,9.523809524,8.571428571,8.271118388,7.970808205,7.670498021
12/29/14,9.857142857,5.285714286,7.370187838,6.975124835,6.625986392,6.3131987,6.029901105,5.771008832,5.532648459,5.311801291,6.195301735,7.18610418,8.078187531,8.825210947,9.388368985,9.738407409,9.857142857,8.761904762,7.666666667,6.571428571,6.095238095,5.619047619,5.142857143,5.018724467,4.894591791,4.770459116
12/30/14,9.714285714,3.142857143,4.64632644,4.361255278,4.109335307,3.883653171,3.679255326,3.492470822,3.320503472,3.161174259,4.454625718,5.87794393,7.159319034,8.232251358,9.041058814,9.543766627,9.714285714,8.761904762,7.80952381,6.857142857,6.428571429,6,5.571428571,5.250776246,4.93012392,4.609471595
12/31/14,11,2.857142857,4.288819269,4.017227269,3.777232704,3.562243665,3.367537592,3.189615107,3.025810959,2.874048328,4.488520348,6.250853661,7.837253267,9.165478466,10.1666726,10.78893266,11,10.19047619,9.380952381,8.571428571,8.047619048,7.523809524,7,6.622114127,6.244228254,5.86634238
